ID,Text,Category
916,#Solidarity from USDAW C133 to @pcs_union on Day 39 of strike against @NationalGallry privatisation #ReinsateCandy http://t.co/NO5lYh7B5M,1
1019,#AskTheGallery Love @NationalGallery. Hate Private Sector Colnisation / Illegal Discrimination Against Unions #ReinsateCandy @NGNotForSale,1
381,@appendixjournal @MartinPribble @FitzMuseum_UK So the Swiss Army knife is really a Roman army knife? I'm going to engrave SPQR on mie.,2
1030,"@britishmuseum Wish you could extend the exhibition, 😭, I will onl be in London in August...",3
1689,May have bought more stuff from the Mexican bit of the @britishmuseum :D http://t.co/XmvUJGIigx,0
85,Found this yesterday @BritishMueum - desperately needs more info on the exhibit though :( Pillar of Emperor Ashoka http://t.co/0XtD8ly3nX,3
1678,Well done @britishmuseum - looking forward to visiting next weekend for another look at #8mummies exhibit! https://t.co/FSSkqFHpD9,0
330,@Ophiolatrist @britishuseum The stupid #French prick was crushed by my Russian Imperial ancestors. 😂 #Waterloo200,1
7,#askthegallery How much public money have you spend on brinig in CIS scabs during the current PCS dispute? @NationalGallery,1
746,@louiseallain How lovely. What a thoughtful young woman (?). Amazing the grace with which many bear their disabilities ... @britishmuseum,0
1554,@NationalGallery Haha There were definitely nogiant eagles hanging around when we last visited !,2
915,@britishmuseum Love this!,0
874,OMG! I thought she was aseep upstairs!@3speeders @Tate_StIves,2
452,@britishmuseum @thehistoryguy Gosh periscope is defiitely on trend. High profile people using it and I have not even tried it yet.,2
491,This w/e saw theclosing of @kettlesyard for building work; here's a film I made there in memory of Michael Harrison: http://t.co/d27X7k28Gy,3
1481,@tateliverpool @richard51185877 What a great idea THANK YOU  Liverpool such a great City with amazing History which I study,0
288,Found this yesterday @BritishMuseum - desperately needs more info on the exhibit though :( Pillar of Emperor Ashoka http//t.co/0XtD8ly3nX,3
949,Solidarity to those striking at theNational Gallery. @NationalGallery NO TO PRIVATIZATION #TUCLGBT15,1
1986,Judging by #DefiningBeauty @britishmuseum the Greeks had a good go at just that. I have #AlexanderTheGreat hair envy. http://t.co/wvgD1c66gZ,0
1369,@JHGHendriks @britishmuseum @aroberts_andrew estimates range from15000 to 20000 horses killed/severly wounded,3
1147,@NationalGallery @Londoncraftweek how weird you should sa that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
706,@NaionalGallery @greekisinart ART=FREEDOM Visited the gallery but unable to see the impressionist paintings belonging to collection.When up,3
1727,@britishmuseum hmmmm...is it ateapot?? 😊,2
1702,"@NationalGallery @pcs_union strikers raise £1,000 on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateCandy http://t.co/7vCMoHb8W",1
1629,"Commercial, not collegial: Why are @BritishMuseum fees for art loans to Abu Dhabi not disclosed uder UK's FOI law? http://t.co/PmcmRtHJT2",1
1600,"Crumbs @NMMGreenwic with Dudley, and @britishmuseum posting Henry VIII, feel a bit threatened by my Museum tweets as a Catholic today :(",3
1539,"@britishmuseum @D_Blanchflower and thanks to the Tories no one can get close to see it,let alone have a festial, remembering 85",1
1406,It's been one of thos days... @NationalGallery #sorefeet http://t.co/5cwgqIoGbZ,3
1651,@jessoir @NationalGallery thank you for the positive feedback. Pleased you enjoyed your visit,0
328,@tateliverpool “ #BobandRoberta: I am angry more artists hat have a profile are not speaking up #foundationcourses. http://t.co/0Jqrql7vfK”,1
443,@britishmuseum So much teeth problems un ancient Egypt!!! ,2
775,"@britishmuseum @aroberts_andrew @Storify I loved this, learned a lot!",0
1088,@appendixjournal @MartinPribble @FitzMuseum_UK So the Swiss Army knife is really a Roma army knife? I'm going to engrave SPQR on mine.,2
1221,@NationalGallery @NPGLonon @pcs_union I won't be seeing the Goya. After 50 years of pictures NGL on my pariah list until Candy reinstated,1
1636,Today I decided not to renew my @britishmuseum membership after being shouted at by one o their spaniards.,1
178,@britishmuseum Is he holding an orange? Somone had better watch out!,2
1323,@tarbosaur @profjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - but now seemsto have gone last time we looked,3
705,#FF Great museum accounts: @ExploreWellcome @AshmoleanMuseum @PlymouthMuseum @BassetlawMuseum @PooleMuseum @ILoveMuseums  @kidsinmuseums,0
87,The last #selfie @britishmseum with @mariarodrirubin :( http://t.co/OL73O0QD4q,3
1884,View of L’Estaque by Cézanne at risk of being exported @FitzMuseum_UK unless a buyer can match the £13m askin price. http://t.co/F3qTEMqha7,3
1948,@NationalGallery lots of disappointed peole at the gallery today #strike #sadface,3
458,"Crumbs @NMMGreenwich with Dudley, and @britishmuseum posting Henry VIII, eel a bit threatened by my Museum tweets as a Catholic today :(",3
1829,@Tate_StIves “ #BobandRoberta: I am angry more artists that have a profile are not speaking up! #foundationcourses. http:/t.co/0Jqrql7vfK”,1
55,I just told @tate @britishmuseum @NPGLondon &ap; @RoyalOperaHouse to #DropBP Sponsorship. Join me: http://t.co/gmbtUDKh6m,1
1502,@PlymouthMuseum yes please!,0
644,@tarbosaur profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden away its Enlightment  gallery demonic mermaid,3
678,St Ives Cornwall News is out! http://t.co/cCO8Jai0GJ Stories via @Tate_StIves,0
222,2 very special places: we loved going to the @HornimanMuseum when I was training in London; and now we're regular visitors to the @RAMMuseum,0
114,"at the @NationalGallery . the #InventingImpressionism is a strictly No Photo area, so hot the museum shop instead http://t.co/k5JpZfY7b5",3
983,Found this yesterday @BritishMuseum - desperately needs more info on the exhiit though :( Pillar of Emperor Ashoka http://t.co/0XtD8ly3nX,3
1229,"#AskTheGallery Dr Penny, facing public outcry and a petiton with nearly 45,000 signatures, will you halt privatisation at @NationalGallery?",1
1000,@UofE_Research thank you for following me back. Well done for gathering such an interesting panel for #DefeatingDepression @RAMMuseum,0
175,Visited the @FitzMuseum_UK today! Inspiration is everywhere :) http://t.co/xq3U4bvz3Y,0
782,"@britishmuseum Nice info - it is election night in Denmark, so it was difficult keeping the concentration - but it looked interesting.",0
590,@psframes @ABroadBrush @NationalGallery I love intense attention being paid to the…frames.,0
1560,"Top work by the exhibitions team and all @tateliverpool on a great summer season. Check out Pollock, Ligon and Bratescu, PV tonight!",0
19,It would have been great to see that material approached using queer theory. @foxvertebrae @britismuseum,3
424,ATTN: Museum of stolen property. Hand back our culture. @britishmuseum http://t.o/KNfY53G7Gt #SOSBLAKAUSTRALIA #NOconsent,1
1344,This w/e saw the closing of @kettlesyard for building work; here's a film I made there in memory of Michael Harrison:http://t.co/d27X7k28Gy,3
286,Studio work done off to the @_TheWhitechapel - JOY! http://t.co/8evwKeUlfS,0
1584,@BMAGcurators @artfund @NationalGallery Fully agree - huge congratulations @HelenHillyard! :),0
429,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted from a nespaper image, two days after she landed?",2
1510,I still get a shiver of delight and excitement every time I walk up to the place :0) @britishmuseum https://t.co/OPS34oPIiu,0
1319,"@NationalGallery #AskTheGallery Dr P - wouldn't yo like to leave with a noble gesture? Stop #privatisation, #ReinstateCandy, support union.",1
670,"Today's fun, taking a #museumselfie whilst @maustinpics photographed me in @RAMMuseum's #socialfabric exhibition! http://t.co/7dE7Uoadqp",0
32,GO visit @Sohebys or @ChristiesInc &amp; take photos of  #art instead of @_TheWhitechapel where you can't take photos &amp; waste your time @phnat,1
941,"Crumbs @NMMGreenwich with Dudley, and @britishmusum posting Henry VIII, feel a bit threatened by my Museum tweets as a Catholic today :(",3
723,@kdastgirkhan @nationalgallery hmmmmmmm nice,0
995,"@britishmuseum Wish you could extend the exhibition, 😭, I will only be in ondon in August...",3
215,".@NationalGallery Director N. Penny favours ""in-house solution"" Come back to talks then! @pcs_union got #Alternative  http://t.co/UOdrADopX",1
814,@history100tweet  一番のお気に入りはこれ。 ロンドン 大英博物館の天井クリアファイル！  I think the best souvenir! @britishmuseum http://t.co/2iO6HTg3TC,0
327,Found this yesterday @BritishMuseum - desperately needs more info on the exhibit though :( Pillar of EmperorAshoka http://t.co/0XtD8ly3nX,3
561,@LisaLooly @newmanmpaul @DrawntoDevon @MooseAllain @DavidSmithArt yes see you all @ThelmaHulbert! #EvolverPrize2015 #Art #southwest,0
1113,"Great opportunity to see Russian artist Arseny Zhilyaev at @_TheWhitechapel this Thurs, who's on show @la_Biennale http://t.co/t1fZx0gcPx",0
701,@NationalGallery lots of disappointed peope at the gallery today #strike #sadface,3
1579,"Cumbs @NMMGreenwich with Dudley, and @britishmuseum posting Henry VIII, feel a bit threatened by my Museum tweets as a Catholic today :(",3
1190,@britishmuseum So uch teeth problems un ancient Egypt!!! 😁,2
342,Wondrous day out in Liverpool with @redfolio &amp; Mindart. Peter Blake's Razzle Dazzle Ferry &amp; @tateliverpool Brilliant! http://t.co/bnwQ9XjTpt,0
630,"@britishmuseum @Moonbootica Wow, he was a vry old 32.",2
148,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it ainted from a newspaper image, two days after she landed?",2
1310,@britihmuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people using it and I have not even tried it yet.,2
361,Finally made it to @britishmuseum #AncientLives #8mummies. Another stunning triumph of the fab @NISSENRICHARDS studio http://t.co/Oq4BgeOe8v,0
84,The Place's subtle dance piece performed with AgeUK @britihmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,3
49,This afternoon is going to be a good one @britishmuseum http://t.co/vkEnByhOKW,0
469,@britishmuseum Love!,0
156,Looking forward to the #GlennLigon talk at @tateliverpool this afternoon :-),0
773,OMG! I thought she was asleep upstairs!@3speeders @ate_StIves,2
1240,@ationalGallery oh god!,2
1201,Wonderful book from trip to the @britishmuseum today. Such a fun way to improve on geography knowledge! #maps http://t.co/JYYzIcGp4U,0
1403,What a delicate delight for the eyes this is #art @Bugglepuffbooks @MuseumModernArt @NationalGallery @mallgalleries  https://t.co/zox9yMvcaM,0
1203,@NationalGallery The cropped image i the timeline looks like something entirely different - anyone else see it?,2
1631,@MrStuchbery @britishmuseum Great photos. Definitely going to visit over the summer.,0
501,@britishmuseum w/ @bquentin3 &amp; zada_beda feeling like 21st Century is underperforming &amp not sure… https://t.co/Q0Dmt8MPZU,3
1765,Bad times at the National Gallery! Stop the privatisation of services at the @NationalGallery! https://t.coypfYtLhYus via @38_degrees,1
180,"@britishmuseum Wih you could extend the exhibition, 😭, I will only be in London in August...",3
1048,So pleased this was selected and will be at @ThelmaHulbert Gallery in July/August #EvolverPrize2015 http://t.co/yA60vLNPTk,0
1756,A confident @NatonalGallery would answer its critics during #AskTheGallery not ignore them. We are visitors and tax payers too.,1
951,@britishmuseum Cod piece made f armor?,2
1317,@NationalGallery @Londoncrafteek how weird you should say that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
1620,People who &lt;3 &amp; care about paintings VS chap temporary contracts and unknowledgable staff @NationalGallery? #AskTheGallery,1
529,@NationalGallery #AskTheGallery #noprivatisation https://t.co/0N7UGP7h1Z #ReinstateCandy http://t.co/ZaDR8H01F,1
347,Gaaf het @britishmuseum gebruikt periscope om rondleidingen te streamen https://t.co/MC1FdxS2S3,0
1388,@_TheWhitechapel The National Gallery loved our training! We can help with your accessibility too! http://t.co/CGGJdvumzT,0
1961,".@NationalGallery Beautiful! RT ""Our immerisive new exhibition #Soundscapes opens on 8 July http://t.co/dF6fC1rK5f""",0
1051,GO visit @Sothebys or @ChristiesInc &amp; take photos of  #art instea of @_TheWhitechapel where you can't take photos &amp; waste your time @phnat,1
1973,@langham_press supporting this great event for the 3rd year -  Sat 20th June 12pm to 5pm @kettlesyard  https://t.co/cZDtW8PtAP,0
1442,"@blaircurator @alex_neilson @Tate_StIves Hang on, that building as only just been renovated and at very great expense ...",2
602,@NationalGallery “ #BobandRoberta I am angry more artists that have a profile r ot speaking up! #foundationcourses. http://t.co/0Jqrql7vfK”,1
